brsr_uri,gri_uri,brsr_label,gri_label,relationship,confidence_score,similarity_score,evidence_summary,llm_verification,llm_explanation,ontology_path,brsr_id,gri_id,lexical_score,structural_score,property_score,reasoning_score,overall_confidence,skos_relation,reasoning,verification
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_6071382582659175423,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.8608853062918,0.218608853062918,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.5852745771408081, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_6071382582659175423,0.0,0.2430897009966777,0.0,0.218608853062918,21.8608853062918,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_-1649974894235666970,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.83329133599303,0.2183329133599303,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.5825151801109314, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_-1649974894235666970,0.0,0.2430897009966777,0.0,0.2183329133599303,21.83329133599303,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_2508621866732726582,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.8257108172705,0.218257108172705,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.581757128238678, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_2508621866732726582,0.0,0.2430897009966777,0.0,0.218257108172705,21.8257108172705,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q19_-7385032484066083245,http://example.org/ontology/rso#Requirement_2508621866732726582,19. Participation/Inclusion/Representation of women,GUIDANCE,NotMapped,21.798849062756094,0.2179884906275609,"{'label_similarity': 0.016101694915254237, 'definition_similarity': 0.0, 'embedding_similarity': 0.5146641731262207, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q19_-7385032484066083245,Requirement_2508621866732726582,0.0161016949152542,0.2430897009966777,0.0,0.2179884906275609,21.798849062756094,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_2143939350217612323,24. Overview of the entity’s material responsible business conduct issues,RECOMMENDATIONS,NotMapped,21.76856294530725,0.2176856294530725,"{'label_similarity': 0.010795454545454546, 'definition_similarity': 0.0, 'embedding_similarity': 0.6298973560333252, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.2153648915187377, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_2143939350217612323,0.0107954545454545,0.2153648915187377,0.0,0.2176856294530725,21.76856294530725,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q23_3427167805790038352,http://example.org/ontology/rso#Requirement_2508621866732726582,23. Complaints/Grievances on any of the principles (Principles 1 to 9) under the National Guidelines on Responsible Busi,GUIDANCE,NotMapped,21.744636937074883,0.2174463693707488,"{'label_similarity': 0.007421875, 'definition_similarity': 0.0, 'embedding_similarity': 0.5439622402191162, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q23_3427167805790038352,Requirement_2508621866732726582,0.007421875,0.2430897009966777,0.0,0.2174463693707488,21.744636937074883,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q19_-7385032484066083245,http://example.org/ontology/rso#Requirement_7584095016081177690,19. Participation/Inclusion/Representation of women,REQUIREMENTS,NotMapped,21.694854852034627,0.2169485485203462,"{'label_similarity': 0.030158730158730156, 'definition_similarity': 0.0, 'embedding_similarity': 0.4480366110801697, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q19_-7385032484066083245,Requirement_7584095016081177690,0.0301587301587301,0.2430897009966777,0.0,0.2169485485203462,21.694854852034627,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q19_-7385032484066083245,http://example.org/ontology/rso#Requirement_-9008117195639874367,19. Participation/Inclusion/Representation of women,RECOMMENDATIONS,NotMapped,21.684820291221435,0.2168482029122143,"{'label_similarity': 0.014393939393939393, 'definition_similarity': 0.0, 'embedding_similarity': 0.5100923180580139, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q19_-7385032484066083245,Requirement_-9008117195639874367,0.0143939393939393,0.2430897009966777,0.0,0.2168482029122143,21.684820291221435,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q17_-4881588773716442445,http://example.org/ontology/rso#Requirement_9026991873384483303,17. Markets served by the entity: a. Number of locations,REQUIREMENTS,NotMapped,21.635251692088293,0.2163525169208829,"{'label_similarity': 0.027941176470588233, 'definition_similarity': 0.0, 'embedding_similarity': 0.45094650983810425, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q17_-4881588773716442445,Requirement_9026991873384483303,0.0279411764705882,0.2430897009966777,0.0,0.2163525169208829,21.635251692088293,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q17_-4881588773716442445,http://example.org/ontology/rso#Requirement_-5028754564707013945,17. Markets served by the entity: a. Number of locations,REQUIREMENTS,NotMapped,21.601096442492647,0.2160109644249264,"{'label_similarity': 0.027941176470588233, 'definition_similarity': 0.0, 'embedding_similarity': 0.44753098487854004, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q17_-4881588773716442445,Requirement_-5028754564707013945,0.0279411764705882,0.2430897009966777,0.0,0.2160109644249264,21.601096442492647,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_8983440758356914794,24. Overview of the entity’s material responsible business conduct issues,REQUIREMENTS,NotMapped,21.54627768605254,0.2154627768605254,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.5538138151168823, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_8983440758356914794,0.0,0.2430897009966777,0.0,0.2154627768605254,21.54627768605254,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q19_-7385032484066083245,http://example.org/ontology/rso#Requirement_2141023197436901320,19. Participation/Inclusion/Representation of women,REQUIREMENTS,NotMapped,21.518273111655294,0.2151827311165529,"{'label_similarity': 0.030158730158730156, 'definition_similarity': 0.0, 'embedding_similarity': 0.43037843704223633, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q19_-7385032484066083245,Requirement_2141023197436901320,0.0301587301587301,0.2430897009966777,0.0,0.2151827311165529,21.518273111655294,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_-603556352323942754,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.511202292846743,0.2151120229284674,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.6743648052215576, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.20764440687517613, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_-603556352323942754,0.0,0.2076444068751761,0.0,0.2151120229284674,21.511202292846743,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q17_-4881588773716442445,http://example.org/ontology/rso#Requirement_-4199093108972600851,17. Markets served by the entity: a. Number of locations,RECOMMENDATIONS,NotMapped,21.47426961775963,0.2147426961775963,"{'label_similarity': 0.02676056338028169, 'definition_similarity': 0.0, 'embedding_similarity': 0.43957075476646423, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q17_-4881588773716442445,Requirement_-4199093108972600851,0.0267605633802816,0.2430897009966777,0.0,0.2147426961775963,21.47426961775963,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_5185735046058863573,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.467547156448667,0.2146754715644867,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.6429775953292847, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.2153648915187377, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_5185735046058863573,0.0,0.2153648915187377,0.0,0.2146754715644867,21.467547156448667,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_-2023831699664078000,24. Overview of the entity’s material responsible business conduct issues,GUIDANCE,NotMapped,21.46610653522687,0.2146610653522687,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.719559371471405, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.19344322344322346, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_-2023831699664078000,0.0,0.1934432234432234,0.0,0.2146610653522687,21.46610653522687,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q24_7549452836008929946,http://example.org/ontology/rso#Requirement_745163023717673595,24. Overview of the entity’s material responsible business conduct issues,REQUIREMENTS,NotMapped,21.45506589024566,0.2145506589024566,"{'label_similarity': 0.0, 'definition_similarity': 0.0, 'embedding_similarity': 0.5446926355361938, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q24_7549452836008929946,Requirement_745163023717673595,0.0,0.2430897009966777,0.0,0.2145506589024566,21.45506589024566,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q23_3427167805790038352,http://example.org/ontology/rso#Requirement_-7677260389787692770,23. Complaints/Grievances on any of the principles (Principles 1 to 9) under the National Guidelines on Responsible Busi,RECOMMENDATIONS,NotMapped,21.453651545316777,0.2145365154531677,"{'label_similarity': 0.014074074074074074, 'definition_similarity': 0.0, 'embedding_similarity': 0.4882549047470093, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q23_3427167805790038352,Requirement_-7677260389787692770,0.014074074074074,0.2430897009966777,0.0,0.2145365154531677,21.453651545316777,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q12_-7498799015999508640,http://example.org/ontology/rso#Requirement_8915550396474311172,"12. If answer to question (1) above is “No” i.e. not all Principles are covered by a policy,",REQUIREMENTS,NotMapped,21.417804239133176,0.2141780423913317,"{'label_similarity': 0.01826923076923077, 'definition_similarity': 0.0, 'embedding_similarity': 0.46788954734802246, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q12_-7498799015999508640,Requirement_8915550396474311172,0.0182692307692307,0.2430897009966777,0.0,0.2141780423913317,21.417804239133176,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
http://example.org/ontology/rso#Disclosure_Q17_-4881588773716442445,http://example.org/ontology/rso#Requirement_-5465632840704443688,17. Markets served by the entity: a. Number of locations,RECOMMENDATIONS,NotMapped,21.403252471649097,0.2140325247164909,"{'label_similarity': 0.02676056338028169, 'definition_similarity': 0.0, 'embedding_similarity': 0.43246904015541077, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.0, 'hierarchy_similarity': 0.24308970099667776, 'relationship_similarity': 0.0, 'topic_similarity': 0.0, 'context_similarity': 0.0}",Disagree,LLM Verification skipped or failed,http://www.w3.org/2004/02/skos/core#relatedMatch,Disclosure_Q17_-4881588773716442445,Requirement_-5465632840704443688,0.0267605633802816,0.2430897009966777,0.0,0.2140325247164909,21.403252471649097,relatedMatch,['Evaluated full cross-product matrix.'],"{'verification': 'Disagree', 'confidence': 'Low', 'explanation': 'LLM Verification skipped or failed'}"
