brsr_uri,gri_uri,brsr_label,gri_label,relationship,confidence_score,similarity_score,evidence_summary,llm_verification,llm_explanation,ontology_path,brsr_id,gri_id,lexical_score,structural_score,property_score,reasoning_score,overall_confidence,skos_relation,reasoning,verification
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E4_2_Policies_related_to_biodiversity_and_ecosystems,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:",Disclosure Requirement E4-2 – Policies related to biodiversity and ecosystems,Partial Equivalent,52.33439580510457,0.5233439580510457,"{'label_similarity': 0.13888888888888887, 'definition_similarity': 0.0, 'embedding_similarity': 0.710045337677002, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.13888888888888887}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_Requirement_E4_2_Policies_related_to_biodiversity_and_ecosystems,0.13888888888888887,0.17,0.5,0.5,52.33439580510457,,['Learned model confidence score: 52.3%'],{}
http://example.org/ontology/rso#Disclosure_Q2_993553119648207625,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E5_1_Policies_related_to_resource_use_and_circular_economy,2. a. Does the entity have procedures in place for sustainable sourcing? (Yes/No),Disclosure Requirement E5-1 – Policies related to resource use and circular economy,Partial Equivalent,52.12649982287011,0.5212649982287011,"{'label_similarity': 0.1100609756097561, 'definition_similarity': 0.0, 'embedding_similarity': 0.7117845416069031, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.1100609756097561}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q2_993553119648207625,Disclosure_Disclosure_Requirement_E5_1_Policies_related_to_resource_use_and_circular_economy,0.1100609756097561,0.17,0.5,0.5,52.12649982287011,,['Learned model confidence score: 52.1%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess_m,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:",Disclosure Requirement related to ESRS 2 IRO-1 Description of the processes to identify and assess material climate-rela,Partial Equivalent,51.53412778396071,0.5153412778396071,"{'label_similarity': 0.11542056074766355, 'definition_similarity': 0.0, 'embedding_similarity': 0.6961003541946411, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.11542056074766355}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess_m,0.11542056074766355,0.17,0.5,0.5,51.53412778396071,,['Learned model confidence score: 51.5%'],{}
http://example.org/ontology/rso#Disclosure_Q3_-4999668360558070019,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E3_2_Actions_and_resources_related_to_water_and_marine_resources_policies_M,"3. Provide details of the following disclosures related to water, in the following format:",Disclosure Requirement E3-2 – Actions and resources related to water and marine resources policies Metrics and targets o,Partial Equivalent,51.45016129245759,0.5145016129245759,"{'label_similarity': 0.20833333333333331, 'definition_similarity': 0.0, 'embedding_similarity': 0.6721400022506714, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.20833333333333331}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q3_-4999668360558070019,Disclosure_Disclosure_Requirement_E3_2_Actions_and_resources_related_to_water_and_marine_resources_policies_M,0.20833333333333331,0.17,0.5,0.5,51.45016129245759,,['Learned model confidence score: 51.5%'],{}
http://example.org/ontology/rso#Disclosure_Q6_-5874270398555975595,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess_m,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure Requirement related to ESRS 2 IRO-1 Description of the processes to identify and assess material climate-rela,Partial Equivalent,51.41122587282998,0.5141122587282998,"{'label_similarity': 0.1709733893557423, 'definition_similarity': 0.0, 'embedding_similarity': 0.6800047159194946, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.1709733893557423}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q6_-5874270398555975595,Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess_m,0.1709733893557423,0.17,0.5,0.5,51.41122587282998,,['Learned model confidence score: 51.4%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:",Disclosure requirement related to ESRS 2 IRO-1 – Description of the processes to identify and assess material resource u,Partial Equivalent,51.37967744348473,0.5137967744348473,"{'label_similarity': 0.10654205607476634, 'definition_similarity': 0.0, 'embedding_similarity': 0.6944348812103271, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.10654205607476634}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,0.10654205607476634,0.17,0.5,0.5,51.37967744348473,,['Learned model confidence score: 51.4%'],{}
http://example.org/ontology/rso#Disclosure_Q8_-8405331482717645114,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,"8. Disclose any significant adverse impact to the environment, arising from the value chain of","Disclosure Requirement SBM 3 – Material impacts, risks and opportunities and their interaction with strategy and busines",Partial Equivalent,51.33355267686754,0.5133355267686754,"{'label_similarity': 0.17757009345794392, 'definition_similarity': 0.0, 'embedding_similarity': 0.6765578985214233, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.17757009345794392}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q8_-8405331482717645114,Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,0.17757009345794392,0.17,0.5,0.5,51.33355267686754,,['Learned model confidence score: 51.3%'],{}
http://example.org/ontology/rso#Disclosure_Q6_-5874270398555975595,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure Requirement related to ESRS 2 IRO-1 – Description of the processes to identify and assess material pollution-,Partial Equivalent,51.284669959831234,0.5128466995983123,"{'label_similarity': 0.168578431372549, 'definition_similarity': 0.0, 'embedding_similarity': 0.6774889230728149, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.168578431372549}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q6_-5874270398555975595,Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,0.168578431372549,0.17,0.5,0.5,51.284669959831234,,['Learned model confidence score: 51.3%'],{}
http://example.org/ontology/rso#Disclosure_Q8_-8405331482717645114,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_GOV_4_Statement_on_due_diligence,"8. Disclose any significant adverse impact to the environment, arising from the value chain of",Disclosure Requirement GOV-4 – Statement on due diligence,Partial Equivalent,51.284405165763246,0.5128440516576325,"{'label_similarity': 0.16357615894039734, 'definition_similarity': 0.0, 'embedding_similarity': 0.6786624193191528, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.16357615894039734}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q8_-8405331482717645114,Disclosure_Disclosure_Requirement_GOV_4_Statement_on_due_diligence,0.16357615894039734,0.17,0.5,0.5,51.284405165763246,,['Learned model confidence score: 51.3%'],{}
http://example.org/ontology/rso#Disclosure_Q6_-5874270398555975595,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E1_4_Targets_related_to_climate_change_mitigation_and_adaptation,6. Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its,Disclosure Requirement E1-4 – Targets related to climate change mitigation and adaptation,Partial Equivalent,51.07266042701744,0.5107266042701744,"{'label_similarity': 0.14826589595375722, 'definition_similarity': 0.0, 'embedding_similarity': 0.6771193742752075, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.14826589595375722}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q6_-5874270398555975595,Disclosure_Disclosure_Requirement_E1_4_Targets_related_to_climate_change_mitigation_and_adaptation,0.14826589595375722,0.17,0.5,0.5,51.07266042701744,,['Learned model confidence score: 51.1%'],{}
http://example.org/ontology/rso#Disclosure_Q8_1419484420242406593,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,"8. Provide details related to waste management by the entity, in the following format:",Disclosure Requirement related to ESRS 2 IRO-1 – Description of the processes to identify and assess material pollution-,Partial Equivalent,50.99969732888019,0.5099969732888019,"{'label_similarity': 0.18863846509477578, 'definition_similarity': 0.0, 'embedding_similarity': 0.6658201217651367, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.18863846509477578}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q8_1419484420242406593,Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_the_processes_to_identify_and_assess,0.18863846509477578,0.17,0.5,0.5,50.99969732888019,,['Learned model confidence score: 51.0%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:","Disclosure Requirement SBM 3 – Material impacts, risks and opportunities and their interaction with strategy and busines",Partial Equivalent,50.946271816272024,0.5094627181627203,"{'label_similarity': 0.1405119869971556, 'definition_similarity': 0.0, 'embedding_similarity': 0.675871729850769, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.1405119869971556}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,0.1405119869971556,0.17,0.5,0.5,50.946271816272024,,['Learned model confidence score: 50.9%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E5_3_Targets_related_to_resource_use_and_circular_economy,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:",Disclosure Requirement E5-3 - Targets related to resource use and circular economy,Partial Equivalent,50.92624378241255,0.5092624378241255,"{'label_similarity': 0.08739177489177488, 'definition_similarity': 0.0, 'embedding_similarity': 0.687914252281189, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.08739177489177488}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_Requirement_E5_3_Targets_related_to_resource_use_and_circular_economy,0.08739177489177488,0.17,0.5,0.5,50.92624378241255,,['Learned model confidence score: 50.9%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_IRO_1_Description_of_the_processes_to_identify_and_assess_material_pollution_related_impacts_risk,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:","IRO-1 – Description of the processes to identify and assess material pollution-related impacts, risks and opportunities ",Partial Equivalent,50.85047094653299,0.5085047094653299,"{'label_similarity': 0.13761682242990653, 'definition_similarity': 0.0, 'embedding_similarity': 0.6742225885391235, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.13761682242990653}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_IRO_1_Description_of_the_processes_to_identify_and_assess_material_pollution_related_impacts_risk,0.13761682242990653,0.17,0.5,0.5,50.85047094653299,,['Learned model confidence score: 50.9%'],{}
http://example.org/ontology/rso#Disclosure_Q4_-6382315562112869290,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_processes_to_identify_and_assess_mater,"4. Please provide details of total Scope 3 emissions & its intensity, in the following format:",Disclosure Requirement related to ESRS 2 IRO-1 Description of processes to identify and assess material biodiversity and,Partial Equivalent,50.73771718800002,0.5073771718800002,"{'label_similarity': 0.13317757009345793, 'definition_similarity': 0.0, 'embedding_similarity': 0.6725249886512756, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.13317757009345793}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q4_-6382315562112869290,Disclosure_Disclosure_Requirement_related_to_ESRS_2_IRO_1_Description_of_processes_to_identify_and_assess_mater,0.13317757009345793,0.17,0.5,0.5,50.73771718800002,,['Learned model confidence score: 50.7%'],{}
http://example.org/ontology/rso#Disclosure_Q9_-1180754342078183070,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_E5_1_Policies_related_to_resource_use_and_circular_economy,9. Briefly describe the waste management practices adopted in your establishments. Describe,Disclosure Requirement E5-1 – Policies related to resource use and circular economy,Partial Equivalent,50.659345747918096,0.5065934574791809,"{'label_similarity': 0.16379310344827586, 'definition_similarity': 0.0, 'embedding_similarity': 0.6633955836296082, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.17, 'relationship_similarity': 0.5, 'topic_similarity': 0.17, 'context_similarity': 0.16379310344827586}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q9_-1180754342078183070,Disclosure_Disclosure_Requirement_E5_1_Policies_related_to_resource_use_and_circular_economy,0.16379310344827586,0.17,0.5,0.5,50.659345747918096,,['Learned model confidence score: 50.7%'],{}
http://example.org/ontology/rso#Disclosure_Q24_2434095512212408412,http://example.org/ontology/rso#Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,24. Overview of the entity’s material responsible business conduct issues,"Disclosure Requirement SBM 3 – Material impacts, risks and opportunities and their interaction with strategy and busines",Partial Equivalent,50.60304195268759,0.5060304195268759,"{'label_similarity': 0.1714183937823834, 'definition_similarity': 0.0, 'embedding_similarity': 0.6300742626190186, 'unit_compatibility': 0.5, 'datatype_compatibility': 0.5, 'hierarchy_similarity': 0.3162393162393162, 'relationship_similarity': 0.5, 'topic_similarity': 0.3162393162393162, 'context_similarity': 0.1714183937823834}",Pending,Phase 3 SKOS alignment complete (LLM verification pending),http://www.w3.org/2004/02/skos/core#closeMatch,Disclosure_Q24_2434095512212408412,Disclosure_Disclosure_Requirement_SBM_3_Material_impacts_risks_and_opportunities_and_their_interaction_with,0.1714183937823834,0.3162393162393162,0.5,0.5,50.60304195268759,,['Learned model confidence score: 50.6%'],{}
