brsr_id,target_id,mapping,confidence,verification,llm_decision,llm_confidence,llm_relationship,llm_reason,llm_raw_response,lexical_score,structural_score,property_score,embedding_score,eval_provider,eval_model,reasoning,explanation,issues
Disclosure_Q3_7691261722040331206,Disclosure_Disclosure_301_2_Recycled_input_materials_used,broadMatch,0.2982,Accepted,Disagree,0.7,relatedMatch,"The BRSR concept focuses on the percentage of recycled or reused input material by value, while the GRI concept is about the quantity of recycled input materials used. Although both deal with recycled materials, their scopes and measurement criteria differ.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on the percentage of recycled or reused input material by value, while the GRI concept is about the quantity of recycled input materials used. Although both deal with recycled materials, their scopes and measurement criteria differ.""
}",0.331,0.17,0.5,0.3267,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 29.8%.,"Verified alignment for Disclosure_Q3_7691261722040331206 <-> Disclosure_Disclosure_301_2_Recycled_input_materials_used with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_4_GHG_emissions_intensity,broadMatch,0.2902,Accepted,Disagree,0.2,relatedMatch,"The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2), while the GRI concept is about GHG emissions intensity. Although both relate to GHG emissions, they differ in scope and subject matter.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2), while the GRI concept is about GHG emissions intensity. Although both relate to GHG emissions, they differ in scope and subject matter.""
}",0.3123,0.17,0.5,0.3266,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 29.0%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,broadMatch,0.2891,Accepted,Disagree,0.2,noMatch,"The BRSR concept pertains to air emissions excluding GHG emissions, while the GRI concept specifically addresses Scope 3 GHG emissions. These concepts have different scopes and subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept pertains to air emissions excluding GHG emissions, while the GRI concept specifically addresses Scope 3 GHG emissions. These concepts have different scopes and subject matters.""
}",0.3104,0.17,0.5,0.326,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.9%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25,broadMatch,0.2867,Accepted,Disagree,0.8,noMatch,"The BRSR concept pertains to air emissions excluding GHG emissions, while the GRI concept specifically addresses Scope 1 GHG emissions. These concepts have different scopes and subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept pertains to air emissions excluding GHG emissions, while the GRI concept specifically addresses Scope 1 GHG emissions. These concepts have different scopes and subject matters.""
}",0.3054,0.17,0.5,0.3253,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.7%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17,broadMatch,0.2917,Accepted,Disagree,0.2,noMatch,"The BRSR concept focuses on air emissions excluding GHG emissions, while the GRI concept specifically addresses the reduction of GHG emissions. These concepts have different scopes and subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on air emissions excluding GHG emissions, while the GRI concept specifically addresses the reduction of GHG emissions. These concepts have different scopes and subject matters.""
}",0.3174,0.17,0.5,0.325,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 29.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q4_-6365141755975586128,Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack,narrowMatch,0.2899,Accepted,Disagree,0.7,relatedMatch,"The BRSR concept focuses on the amount of products and packaging reclaimed, while the GRI concept covers the disclosure of reclaimed products and their packaging materials. Although both deal with reclaimed products and packaging, they differ in scope and subject matter.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on the amount of products and packaging reclaimed, while the GRI concept covers the disclosure of reclaimed products and their packaging materials. Although both deal with reclaimed products and packaging, they differ in scope and subject matter.""
}",0.3145,0.17,0.5,0.3233,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 29.0%.,"Verified alignment for Disclosure_Q4_-6365141755975586128 <-> Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q18_1786218148450392899,Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18,broadMatch,0.2652,Accepted,Disagree,0.2,noMatch,"The BRSR concept focuses on employees and workers including differently abled individuals, while the GRI concept specifically addresses workers who are not employees. These concepts have different scopes and subject matters.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on employees and workers including differently abled individuals, while the GRI concept specifically addresses workers who are not employees. These concepts have different scopes and subject matters.""
}",0.1861,0.3286,0.5,0.3229,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 26.5%.,"Verified alignment for Disclosure_Q18_1786218148450392899 <-> Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,broadMatch,0.2865,Accepted,Disagree,0.7,relatedMatch,"The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2), while the GRI concept specifically addresses the reduction of GHG emissions. Although both concepts are related to GHG emissions, they differ in their primary focus.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on providing details of greenhouse gas emissions (Scope 1 and Scope 2), while the GRI concept specifically addresses the reduction of GHG emissions. Although both concepts are related to GHG emissions, they differ in their primary focus.""
}",0.3071,0.17,0.5,0.3228,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.7%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b,broadMatch,0.2681,Accepted,Disagree,0.2,relatedMatch,"The BRSR concept focuses on material responsible business conduct issues, while the GRI concept covers activities, value chain, and other business relationships. They are related but do not align hierarchically or in scope.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on material responsible business conduct issues, while the GRI concept covers activities, value chain, and other business relationships. They are related but do not align hierarchically or in scope.""
}",0.1929,0.3286,0.5,0.3227,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 26.8%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_4_GHG_emissions_intensity,broadMatch,0.2825,Accepted,Disagree,0.2,noMatch,"The BRSR concept pertains to air emissions excluding GHGs, while the GRI concept specifically addresses GHG emissions intensity. There is no significant overlap in their scopes.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept pertains to air emissions excluding GHGs, while the GRI concept specifically addresses GHG emissions intensity. There is no significant overlap in their scopes.""
}",0.2978,0.17,0.5,0.3227,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_8_GHG_emissions_intensity,narrowMatch,0.2819,Accepted,Disagree,0.2,noMatch,"The BRSR concept pertains to air emissions excluding GHGs, while the GRI concept specifically addresses GHG emissions intensity. There is no hierarchical or direct semantic alignment between these concepts.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.2,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept pertains to air emissions excluding GHGs, while the GRI concept specifically addresses GHG emissions intensity. There is no hierarchical or direct semantic alignment between these concepts.""
}",0.2978,0.17,0.5,0.3212,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_8_GHG_emissions_intensity with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q1_5402110912519703836,Disclosure_Disclosure_302_1_Energy_consumption_within_the_org,broadMatch,0.2804,Accepted,Disagree,0.7,relatedMatch,"The BRSR concept focuses on details of total energy consumption and intensity, while the GRI concept covers energy consumption within the organization. They are related but not hierarchically aligned.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""The BRSR concept focuses on details of total energy consumption and intensity, while the GRI concept covers energy consumption within the organization. They are related but not hierarchically aligned.""
}",0.2949,0.17,0.5,0.3204,huggingface,Qwen/Qwen2.5-14B-Instruct,Evaluated with model 'Qwen/Qwen2.5-14B-Instruct' (huggingface); learned weighted confidence 28.0%.,"Verified alignment for Disclosure_Q1_5402110912519703836 <-> Disclosure_Disclosure_302_1_Energy_consumption_within_the_org with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
