brsr_id,target_id,mapping,confidence,verification,llm_decision,llm_confidence,llm_relationship,llm_reason,llm_raw_response,lexical_score,structural_score,property_score,embedding_score,eval_provider,eval_model,reasoning,explanation,issues
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_7_Scope_3_GHG_emissions,narrowMatch,0.2998,Accepted,Disagree,0.8,noMatch,"BRSR concept focuses on Scope 1 and 2 emissions, while GRI concept covers Scope 3 emissions. These are distinct categories.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on Scope 1 and 2 emissions, while GRI concept covers Scope 3 emissions. These are distinct categories.""
}
```",0.3239,0.17,0.5,0.3389,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 30.0%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_102_7_Scope_3_GHG_emissions with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,broadMatch,0.2975,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about reducing GHG emissions. The scopes are distinct.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about reducing GHG emissions. The scopes are distinct.""
}
```",0.3234,0.17,0.5,0.3335,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.8%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_7_Scope_3_GHG_emissions_31,broadMatch,0.2982,Accepted,Disagree,0.8,noMatch,"BRSR concept focuses on Scope 1 and 2 emissions, while GRI concept is about Scope 3 emissions.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on Scope 1 and 2 emissions, while GRI concept is about Scope 3 emissions.""
}
```",0.3253,0.17,0.5,0.3332,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.8%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_102_7_Scope_3_GHG_emissions_31 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_5_Scope_1_GHG_emissions,narrowMatch,0.2906,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to Scope 1 GHG emissions. The concepts have distinct subject matter.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to Scope 1 GHG emissions. The concepts have distinct subject matter.""
}
```",0.3102,0.17,0.5,0.3303,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.1%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_5_Scope_1_GHG_emissions with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_102_8_GHG_emissions_intensity,narrowMatch,0.2906,Accepted,Disagree,0.8,noMatch,"While both concepts relate to greenhouse gas emissions, the BRSR concept focuses on providing details of Scope 1 and Scope 2 emissions, while the GRI concept focuses on emissions intensity. These are distinct aspects of emissions reporting.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""While both concepts relate to greenhouse gas emissions, the BRSR concept focuses on providing details of Scope 1 and Scope 2 emissions, while the GRI concept focuses on emissions intensity. These are distinct aspects of emissions reporting.""
}",0.3123,0.17,0.5,0.3278,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.1%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_102_8_GHG_emissions_intensity with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q3_7691261722040331206,Disclosure_Disclosure_301_2_Recycled_input_materials_used,broadMatch,0.2982,Accepted,Disagree,0.8,relatedMatch,"While both concepts deal with recycled materials, the BRSR concept focuses specifically on the percentage of recycled or reused input material by value, while the GRI concept is broader, encompassing the overall use of recycled input materials.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""While both concepts deal with recycled materials, the BRSR concept focuses specifically on the percentage of recycled or reused input material by value, while the GRI concept is broader, encompassing the overall use of recycled input materials.""
}",0.331,0.17,0.5,0.3267,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.8%.,"Verified alignment for Disclosure_Q3_7691261722040331206 <-> Disclosure_Disclosure_301_2_Recycled_input_materials_used with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_4_GHG_emissions_intensity,broadMatch,0.2902,Accepted,Disagree,0.8,noMatch,"While both concepts relate to greenhouse gas emissions, the BRSR concept focuses on providing details of Scope 1 and Scope 2 emissions, while the GRI concept focuses on emissions intensity. These are distinct aspects of emissions reporting.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""While both concepts relate to greenhouse gas emissions, the BRSR concept focuses on providing details of Scope 1 and Scope 2 emissions, while the GRI concept focuses on emissions intensity. These are distinct aspects of emissions reporting.""
}",0.3123,0.17,0.5,0.3266,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.0%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,broadMatch,0.2891,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to other indirect Scope 3 GHG emissions. The scopes are not aligned.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to other indirect Scope 3 GHG emissions. The scopes are not aligned.""
}
```",0.3104,0.17,0.5,0.326,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.9%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25,broadMatch,0.2867,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to Scope 1 GHG emissions. The concepts have distinct subject matter.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specific to Scope 1 GHG emissions. The concepts have distinct subject matter.""
}
```",0.3054,0.17,0.5,0.3253,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.7%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_5_Scope_1_GHG_emissions_25 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17,broadMatch,0.2917,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about reducing GHG emissions. The scopes are distinct.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about reducing GHG emissions. The scopes are distinct.""
}
```",0.3174,0.17,0.5,0.325,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions_17 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q4_-6365141755975586128,Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack,narrowMatch,0.2899,Accepted,Disagree,0.7,relatedMatch,"While both concepts deal with product end-of-life, the BRSR concept focuses specifically on the *amount* of reclaimed products and packaging, while the GRI concept is broader, encompassing the management and handling of reclaimed products and packaging materials.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.7,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""While both concepts deal with product end-of-life, the BRSR concept focuses specifically on the *amount* of reclaimed products and packaging, while the GRI concept is broader, encompassing the management and handling of reclaimed products and packaging materials.""
}
```",0.3145,0.17,0.5,0.3233,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 29.0%.,"Verified alignment for Disclosure_Q4_-6365141755975586128 <-> Disclosure_Disclosure_301_3_Reclaimed_products_and_their_pack with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q18_1786218148450392899,Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18,broadMatch,0.2652,Accepted,Disagree,0.8,noMatch,"The BRSR concept focuses on employees and workers, including those with disabilities, while the GRI concept specifically addresses workers who are not employees. These are distinct categories.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""The BRSR concept focuses on employees and workers, including those with disabilities, while the GRI concept specifically addresses workers who are not employees. These are distinct categories.""
}
```",0.1861,0.3286,0.5,0.3229,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 26.5%.,"Verified alignment for Disclosure_Q18_1786218148450392899 <-> Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18 with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q6_-5688596556448572703,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,broadMatch,0.2865,Accepted,Disagree,0.8,relatedMatch,"While both concepts deal with greenhouse gas emissions, the BRSR concept focuses specifically on providing details of Scope 1 and Scope 2 emissions, while the GRI concept is broader, encompassing the reduction of GHG emissions in general.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""While both concepts deal with greenhouse gas emissions, the BRSR concept focuses specifically on providing details of Scope 1 and Scope 2 emissions, while the GRI concept is broader, encompassing the reduction of GHG emissions in general.""
}",0.3071,0.17,0.5,0.3228,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.7%.,"Verified alignment for Disclosure_Q6_-5688596556448572703 <-> Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q24_7549452836008929946,Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b,broadMatch,0.2681,Accepted,Disagree,0.8,noMatch,"While both concepts relate to business practices, the BRSR concept focuses specifically on material responsible business conduct issues, while the GRI concept is broader, encompassing activities, value chains, and other business relationships.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""noMatch"",
  ""reason"": ""While both concepts relate to business practices, the BRSR concept focuses specifically on material responsible business conduct issues, while the GRI concept is broader, encompassing activities, value chains, and other business relationships.""
}",0.1929,0.3286,0.5,0.3227,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 26.8%.,"Verified alignment for Disclosure_Q24_7549452836008929946 <-> Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_305_4_GHG_emissions_intensity,broadMatch,0.2825,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about GHG emissions intensity.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about GHG emissions intensity.""
}
```",0.2978,0.17,0.5,0.3227,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_305_4_GHG_emissions_intensity with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q5_4738630364456196912,Disclosure_Disclosure_102_8_GHG_emissions_intensity,narrowMatch,0.2819,Accepted,Disagree,0.95,noMatch,"BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about GHG emissions intensity. The scopes are distinct.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.95,
  ""relationship"": ""noMatch"",
  ""reason"": ""BRSR concept focuses on air emissions (excluding GHG), while GRI concept is specifically about GHG emissions intensity. The scopes are distinct.""
}",0.2978,0.17,0.5,0.3212,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.2%.,"Verified alignment for Disclosure_Q5_4738630364456196912 <-> Disclosure_Disclosure_102_8_GHG_emissions_intensity with relation narrowMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q1_5402110912519703836,Disclosure_Disclosure_302_1_Energy_consumption_within_the_org,broadMatch,0.2804,Accepted,Disagree,0.8,relatedMatch,"While both concepts deal with energy consumption, the BRSR concept focuses on specific details (total consumption and intensity), while the GRI concept is broader, encompassing all energy consumption within the organization.","```json
{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""While both concepts deal with energy consumption, the BRSR concept focuses on specific details (total consumption and intensity), while the GRI concept is broader, encompassing all energy consumption within the organization.""
}
```",0.2949,0.17,0.5,0.3204,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.0%.,"Verified alignment for Disclosure_Q1_5402110912519703836 <-> Disclosure_Disclosure_302_1_Energy_consumption_within_the_org with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
Disclosure_Q2_1108849182902078442,Disclosure_Disclosure_303_2_Management_of_water_discharge_rel,broadMatch,0.2809,Accepted,Disagree,0.8,relatedMatch,"While both concepts deal with water discharge, the BRSR concept focuses on providing specific details about the discharge, while the GRI concept is broader, addressing the management of impacts related to water discharge.","{
  ""decision"": ""Disagree"",
  ""confidence"": 0.8,
  ""relationship"": ""relatedMatch"",
  ""reason"": ""While both concepts deal with water discharge, the BRSR concept focuses on providing specific details about the discharge, while the GRI concept is broader, addressing the management of impacts related to water discharge.""
}",0.2964,0.17,0.5,0.3203,huggingface,google/gemma-2-9b-it,Evaluated with model 'google/gemma-2-9b-it' (huggingface); learned weighted confidence 28.1%.,"Verified alignment for Disclosure_Q2_1108849182902078442 <-> Disclosure_Disclosure_303_2_Management_of_water_discharge_rel with relation broadMatch using learned weights {'lexical': 0.4297, 'structural': 0.1935, 'property': 0.0, 'embedding': 0.3768}.",['Low learned confidence score']
